%
% Comments go after a '%' sign.
%
%
% Relation: selected_fe300
%
%
% Attributes: 300     Instances: 148
%
%

@relation selected_fe300

@attribute 'Time' numeric
@attribute 'avg t001' numeric
@attribute 'avg t002' numeric
@attribute 'avg t003' numeric
@attribute 'avg t004' numeric
@attribute 'avg t005' numeric
@attribute 'time (s) Activity1' numeric
@attribute 'time (s) Activity2' numeric
@attribute 'time (s) Activity3' numeric
@attribute 'time (s) Activity4' numeric
@attribute 'time (s) Activity5' numeric
@attribute 'time (s) Activity6' numeric
@attribute 'time (s) Activity7' numeric
@attribute 'time (s) Activity8' numeric
@attribute 'time (s) Activity9' numeric
@attribute 'time (s) Activity10' numeric
@attribute 'time (s) Activity11' numeric
@attribute 'time (s) Activity12' numeric
@attribute 'time (s) Activity13' numeric
@attribute 'time (s) Activity14' numeric
@attribute 'time (s) Activity15' numeric
@attribute 'time (s) Activity16' numeric
@attribute 'n m001' numeric
@attribute 'n m002' numeric
@attribute 'n m003' numeric
@attribute 'n m004' numeric
@attribute 'n m005' numeric
@attribute 'n m006' numeric
@attribute 'n m007' numeric
@attribute 'n m008' numeric
@attribute 'n m009' numeric
@attribute 'n m010' numeric
@attribute 'n m011' numeric
@attribute 'n m012' numeric
@attribute 'n m013' numeric
@attribute 'n m014' numeric
@attribute 'n m015' numeric
@attribute 'n m016' numeric
@attribute 'n m017' numeric
@attribute 'n m018' numeric
@attribute 'n m019' numeric
@attribute 'n m020' numeric
@attribute 'n m021' numeric
@attribute 'n m022' numeric
@attribute 'n m023' numeric
@attribute 'n m024' numeric
@attribute 'n m025' numeric
@attribute 'n m026' numeric
@attribute 'n m027' numeric
@attribute 'n m028' numeric
@attribute 'n m029' numeric
@attribute 'n m030' numeric
@attribute 'n m031' numeric
@attribute 'n m032' numeric
@attribute 'n m033' numeric
@attribute 'n m034' numeric
@attribute 'n m035' numeric
@attribute 'n m036' numeric
@attribute 'n m037' numeric
@attribute 'n m038' numeric
@attribute 'n m039' numeric
@attribute 'n m040' numeric
@attribute 'n m041' numeric
@attribute 'n m042' numeric
@attribute 'n m043' numeric
@attribute 'n m044' numeric
@attribute 'n m045' numeric
@attribute 'n m046' numeric
@attribute 'n m047' numeric
@attribute 'n m048' numeric
@attribute 'n m049' numeric
@attribute 'n m050' numeric
@attribute 'n m051' numeric
@attribute 'n m052' numeric
@attribute 'n d001' numeric
@attribute 'n d002' numeric
@attribute 'n d003' numeric
@attribute 'n d004' numeric
@attribute 'n d005' numeric
@attribute 'n d006' numeric
@attribute 'n d007' numeric
@attribute 'n d008' numeric
@attribute 'n d009' numeric
@attribute 'n d010' numeric
@attribute 'n d011' numeric
@attribute 'n d012' numeric
@attribute 'n d013' numeric
@attribute 'n d014' numeric
@attribute 'n d015' numeric
@attribute 'n Task1' numeric
@attribute 'n Task2' numeric
@attribute 'n Task3' numeric
@attribute 'n Task4' numeric
@attribute 'n Task5' numeric
@attribute 'n Task6' numeric
@attribute 'n Task7' numeric
@attribute 'n Task8' numeric
@attribute 'n Task9' numeric
@attribute 'n Task10' numeric
@attribute 'n Task11' numeric
@attribute 'n Task12' numeric
@attribute 'n Task13' numeric
@attribute 'n Action1' numeric
@attribute 'n Action5' numeric
@attribute 'n Action6' numeric
@attribute 'n Action7' numeric
@attribute 'n Action8' numeric
@attribute 'n Action9' numeric
@attribute 'n Action10' numeric
@attribute 'n Action11' numeric
@attribute 'n Action12' numeric
@attribute 'n paz1' numeric
@attribute 'n paz2' numeric
@attribute 'n paz3' numeric
@attribute 'n paz4' numeric
@attribute 'n paz5' numeric
@attribute 'n paz7' numeric
@attribute 'n paz8' numeric
@attribute 'n paz9' numeric
@attribute 'n paz11' numeric
@attribute 'n paz14' numeric
@attribute 'n paz18' numeric
@attribute 'n paz19' numeric
@attribute 'n paz20' numeric
@attribute 'n paz21' numeric
@attribute 'n paz22' numeric
@attribute 'n paz23' numeric
@attribute 'n paz24' numeric
@attribute 'n paz25' numeric
@attribute 'n paz26' numeric
@attribute 'n paz29' numeric
@attribute 'n paz33' numeric
@attribute 'n paz34' numeric
@attribute 'n paz35' numeric
@attribute 'n paz39' numeric
@attribute 'n paz40' numeric
@attribute 'n paz42' numeric
@attribute 'n paz43' numeric
@attribute 'n paz44' numeric
@attribute 'n paz45' numeric
@attribute 'n paz49' numeric
@attribute 'n paz50' numeric
@attribute 'n paz52' numeric
@attribute 'n paz54' numeric
@attribute 'n paz56' numeric
@attribute 'n paz57' numeric
@attribute 'n paz58' numeric
@attribute 'n paz60' numeric
@attribute 'n paz62' numeric
@attribute 'n paz63' numeric
@attribute 'n paz66' numeric
@attribute 'n paz67' numeric
@attribute 'n paz68' numeric
@attribute 'n paz70' numeric
@attribute 'n paz71' numeric
@attribute 'n paz72' numeric
@attribute 'n paz73' numeric
@attribute 'n paz74' numeric
@attribute 'n paz75' numeric
@attribute 'n paz77' numeric
@attribute 'n paz78' numeric
@attribute 'n paz79' numeric
@attribute 'n paz82' numeric
@attribute 'n paz85' numeric
@attribute 'n paz86' numeric
@attribute 'n paz88' numeric
@attribute 'n paz89' numeric
@attribute 'n paz91' numeric
@attribute 'n paz92' numeric
@attribute 'n paz93' numeric
@attribute 'n paz94' numeric
@attribute 'n paz96' numeric
@attribute 'n paz97' numeric
@attribute 'n paz98' numeric
@attribute 'n paz99' numeric
@attribute 'n paz100' numeric
@attribute 'n paz101' numeric
@attribute 'n paz102' numeric
@attribute 'n paz103' numeric
@attribute 'n paz105' numeric
@attribute 'n paz106' numeric
@attribute 'n paz107' numeric
@attribute 'n paz108' numeric
@attribute 'n paz111' numeric
@attribute 'n paz112' numeric
@attribute 'n paz115' numeric
@attribute 'n paz116' numeric
@attribute 'n paz117' numeric
@attribute 'n paz118' numeric
@attribute 'n paz122' numeric
@attribute 'n paz124' numeric
@attribute 'n paz125' numeric
@attribute 'n paz128' numeric
@attribute 'n paz130' numeric
@attribute 'n paz131' numeric
@attribute 'n paz132' numeric
@attribute 'n paz134' numeric
@attribute 'n paz135' numeric
@attribute 'n paz136' numeric
@attribute 'n paz138' numeric
@attribute 'n paz139' numeric
@attribute 'n paz140' numeric
@attribute 'n paz145' numeric
@attribute 'n paz147' numeric
@attribute 'n paz149' numeric
@attribute 'n paz150' numeric
@attribute 'n paz152' numeric
@attribute 'n paz154' numeric
@attribute 'n paz155' numeric
@attribute 'n paz156' numeric
@attribute 'n paz157' numeric
@attribute 'n paz158' numeric
@attribute 'n paz159' numeric
@attribute 'n paz160' numeric
@attribute 'n paz161' numeric
@attribute 'n paz162' numeric
@attribute 'n paz163' numeric
@attribute 'n paz165' numeric
@attribute 'n paz166' numeric
@attribute 'n paz169' numeric
@attribute 'n paz170' numeric
@attribute 'n paz173' numeric
@attribute 'n paz175' numeric
@attribute 'n paz178' numeric
@attribute 'n paz179' numeric
@attribute 'n paz181' numeric
@attribute 'n paz184' numeric
@attribute 'n paz185' numeric
@attribute 'n paz188' numeric
@attribute 'n paz191' numeric
@attribute 'n paz194' numeric
@attribute 'n paz196' numeric
@attribute 'n paz197' numeric
@attribute 'n paz198' numeric
@attribute 'n paz199' numeric
@attribute 'n paz200' numeric
@attribute 'n paz201' numeric
@attribute 'n paz202' numeric
@attribute 'n paz203' numeric
@attribute 'n paz204' numeric
@attribute 'n paz205' numeric
@attribute 'n paz207' numeric
@attribute 'n paz208' numeric
@attribute 'n paz209' numeric
@attribute 'n paz210' numeric
@attribute 'n paz211' numeric
@attribute 'n paz212' numeric
@attribute 'n paz213' numeric
@attribute 'n paz214' numeric
@attribute 'n paz215' numeric
@attribute 'n paz216' numeric
@attribute 'n paz217' numeric
@attribute 'n paz218' numeric
@attribute 'n paz219' numeric
@attribute 'n paz220' numeric
@attribute 'n paz221' numeric
@attribute 'n paz222' numeric
@attribute 'n paz223' numeric
@attribute 'n paz224' numeric
@attribute 'n paz225' numeric
@attribute 'n paz226' numeric
@attribute 'n paz227' numeric
@attribute 'n paz228' numeric
@attribute 'n paz229' numeric
@attribute 'n paz231' numeric
@attribute 'n paz232' numeric
@attribute 'n paz235' numeric
@attribute 'n paz237' numeric
@attribute 'n paz241' numeric
@attribute 'n paz242' numeric
@attribute 'n paz243' numeric
@attribute 'n paz247' numeric
@attribute 'n paz249' numeric
@attribute 'n paz250' numeric
@attribute 'n paz251' numeric
@attribute 'n paz252' numeric
@attribute 'n paz253' numeric
@attribute 'n paz254' numeric
@attribute 'n paz255' numeric
@attribute 'n paz256' numeric
@attribute 'n paz257' numeric
@attribute 'n paz258' numeric
@attribute 'n paz259' numeric
@attribute 'n paz260' numeric
@attribute 'n paz261' numeric
@attribute 'n paz262' numeric
@attribute 'n paz264' numeric
@attribute 'n paz265' numeric
@attribute 'n paz266' numeric
@attribute 'n paz267' numeric
@attribute 'n paz268' numeric
@attribute 'n paz269' numeric
@attribute 'n paz270' numeric
@attribute 'n paz271' numeric
@attribute 'n paz272' numeric
@attribute 'n paz273' numeric
@attribute 'n paz274' numeric
@attribute 'trend' numeric
@attribute 'act Consumption' numeric
@attribute 'avg Consumption' numeric

@data
990,22.987179487179485,27.26923076923077,23.5,23.2948717948718,24.28205128205128,177,158,259,620,62,124,360,63,135,55,166,529,425,504,187,284,109,181,61,2,12,120,222,122,83,21,11,6,432,185,92,138,285,94,58,8,80,63,87,48,82,64,40,34,11,0,0,0,0,0,0,0,6,6,0,0,0,31,39,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,38,0,18,4,0,9,2,0,0,17,37,51,88,55,15,17,6,6,1,1,1,1,16,217,13,17,14,5,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818527547519769,1656.5897196261683,919.0190476190476
670,24.25,28.07692307692308,26.25,26.83333333333333,23.125,249,146,252,496,57,145,238,56,45,44,144,151,348,384,104,135,119,146,16,0,6,78,220,211,166,182,30,14,252,94,138,186,328,128,76,4,98,82,121,68,100,52,36,38,10,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,0,0,0,32,176,4,2,0,0,0,0,32,0,0,0,0,8,0,2,2,20,12,26,31,15,20,20,1,3,1,1,1,0,10,93,6,18,8,7,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02987982199257,4639.586808510638,3235.3125
910,20.72222222222222,25.210526315789476,22.318181818181817,22.0,22.727272727272727,336,153,224,398,102,166,313,80,71,41,183,209,135,349,110,221,108,50,24,2,12,38,158,112,96,136,6,8,282,126,126,158,278,134,82,16,102,74,104,64,128,60,36,36,22,0,0,0,0,0,0,0,12,12,4,2,2,50,44,0,0,0,0,0,0,0,52,126,4,0,0,0,0,0,36,0,0,0,0,11,0,0,0,19,16,23,34,20,20,29,1,3,1,1,1,0,12,118,3,17,7,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.221349753455469,2626.433333333334,2107.0
931,23.125,24.973684210526315,24.25,20.954545454545453,23.142857142857142,77,162,316,468,52,2,532,68,111,26,118,276,254,300,97,241,118,44,12,4,2,62,180,156,132,14,10,6,408,174,140,164,244,152,70,16,90,62,124,66,110,68,41,47,36,0,0,0,0,0,0,0,10,16,8,8,18,59,51,0,0,0,0,0,0,0,34,0,4,0,0,0,4,4,28,0,0,0,0,6,0,0,0,25,18,26,62,27,9,7,1,6,0,0,0,0,18,117,13,22,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.661875523885544,1447.856325301205,3188.157894736842
930,23.125,24.973684210526315,24.25,20.954545454545453,23.142857142857142,300,205,288,632,72,51,349,60,87,46,262,128,233,413,64,143,118,92,12,2,8,76,210,188,158,220,20,16,334,138,104,128,282,154,44,4,90,66,118,84,136,88,40,40,32,0,0,0,0,0,0,0,16,26,8,8,28,66,52,0,0,0,0,0,0,0,42,500,5,0,0,0,4,4,32,0,0,0,0,10,0,0,0,14,25,27,48,9,18,17,1,5,2,1,1,1,7,113,13,19,3,2,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.707400194118051,2426.972093023256,1668.7634146341463
930,20.416666666666668,23.88095238095238,22.0,21.6,23.153846153846157,96,160,218,400,76,94,275,48,58,36,199,142,154,394,77,116,121,34,20,0,4,28,146,150,110,36,18,16,416,162,122,160,302,98,44,0,70,56,115,72,96,83,38,46,36,0,0,0,0,0,0,0,0,0,0,0,0,42,46,0,0,0,0,0,0,0,34,672,8,0,0,0,0,0,44,0,14,8,0,11,0,0,0,20,38,36,23,28,18,3,3,5,1,2,1,1,18,99,12,18,10,9,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4680130683435646,1663.6599496221663,1951.761194029851
750,24.5,28.657894736842103,25.5,25.75,23.423076923076923,248,195,207,510,73,111,565,64,138,55,155,128,223,418,89,177,70,50,8,2,4,61,97,98,91,52,9,6,320,128,108,138,258,100,20,0,44,32,70,36,70,40,26,26,6,0,0,0,0,0,0,0,4,6,6,4,4,32,30,0,0,0,0,0,0,0,38,406,0,0,0,0,0,2,28,0,14,0,0,6,0,0,0,18,19,31,23,25,40,14,9,5,2,3,3,1,15,104,4,19,18,19,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.616488352131832,2155.454545454545,918.0
990,26.0,30.23333333333333,26.5,26.7,23.647058823529413,368,131,197,501,55,199,301,33,82,26,117,287,127,392,90,204,92,116,16,2,10,26,132,138,88,32,20,28,334,120,114,168,218,98,30,6,54,52,76,46,78,42,28,32,26,0,0,0,0,0,0,0,8,8,4,4,4,38,36,0,0,0,0,0,0,0,28,556,1,0,0,0,2,1,36,0,12,13,0,7,0,0,0,23,28,33,23,37,40,33,8,10,2,2,0,0,17,148,5,25,18,17,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361505975899045,1811.397877984085,1000.5869565217392
930,23.97826086956522,26.782608695652176,23.017241379310345,23.0,25.58333333333333,302,192,283,483,60,257,370,112,81,59,252,173,154,595,49,213,80,48,18,2,18,40,120,117,100,28,0,0,521,158,110,132,282,92,38,0,52,46,74,34,60,28,26,26,8,0,0,0,0,0,0,0,4,8,8,6,10,28,26,0,0,0,0,0,0,0,30,258,2,0,0,0,2,0,42,0,4,8,0,7,0,0,0,17,37,31,45,38,32,15,3,5,2,2,0,1,12,146,11,32,5,11,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.116288178193752,2113.1808656036446,1494.7142857142858
900,23.75,29.477272727272727,23.25,23.5,26.194444444444443,115,236,149,509,62,149,304,68,236,61,205,174,122,307,190,184,82,84,16,2,6,80,154,168,108,34,0,22,373,120,140,148,192,86,48,0,66,58,92,48,96,42,28,32,24,0,0,0,0,0,0,0,0,0,0,0,0,46,32,0,0,0,0,0,0,0,26,621,0,0,0,0,0,0,22,0,10,4,0,7,2,0,0,21,34,50,43,23,22,5,1,3,2,2,2,1,22,111,10,41,3,13,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.772457760131704,1575.5188202247189,1223.465671641791
1020,21.58,24.03846153846154,21.05,21.045454545454547,22.375,356,228,248,616,73,150,324,93,123,39,391,370,290,819,108,296,138,96,14,0,6,42,200,230,218,38,14,8,253,128,126,186,336,128,72,8,94,66,118,76,144,60,38,44,20,0,0,0,0,0,0,0,14,24,12,14,46,38,42,0,0,0,0,0,0,0,42,693,2,0,0,0,9,4,26,0,0,0,0,14,0,2,2,21,33,40,38,36,19,11,6,5,1,2,2,1,12,117,27,28,12,7,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0293387185764098,3293.054502369668,1767.095238095238
990,25.63888888888889,27.75,23.65277777777778,21.291666666666668,23.22058823529412,362,225,314,563,64,112,299,26,74,33,258,187,229,454,140,221,126,227,5,2,48,72,182,177,117,32,17,7,266,203,156,183,407,154,72,6,112,78,121,73,141,74,46,49,4,0,0,0,0,0,0,0,0,0,0,0,0,47,48,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,29,0,12,11,0,8,2,0,0,18,29,60,43,37,33,24,4,2,2,1,0,0,16,177,17,17,9,3,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6585811164552013,3846.403225806452,2572.6857142857143
1010,25.63888888888889,27.75,23.65277777777778,21.291666666666668,23.22058823529412,343,217,154,676,55,0,295,59,50,43,73,191,200,270,142,262,136,164,18,4,6,36,202,196,138,62,24,8,414,139,166,200,288,128,82,8,100,74,140,70,136,68,46,42,28,0,0,0,0,0,0,0,12,14,8,8,12,48,40,0,0,0,0,0,0,0,46,141,4,0,0,0,2,2,38,0,0,0,0,7,0,0,0,26,20,30,20,19,16,17,1,4,1,4,0,0,12,105,6,25,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.566206235135326,2444.2544802867383,1301.142857142857
690,24.0,28.541666666666668,25.25,24.0,24.2,215,209,316,366,71,97,298,47,138,59,202,198,157,382,63,154,114,34,8,0,2,32,144,128,112,40,30,12,389,144,112,128,230,76,31,0,80,82,112,64,90,56,40,42,24,2,0,0,0,0,0,0,2,2,0,0,0,46,46,0,0,0,0,0,0,0,20,366,5,0,2,0,0,0,30,0,6,0,0,8,0,0,2,22,27,42,37,44,21,15,1,5,2,2,1,1,18,151,3,20,7,8,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4262646698330306,2102.6201923076924,331.2295081967213
